ID,kommunekode,gas_x,gas_y,distance,fjernvarme_x,fjernvarme_y,road_dist
0a3f507b-debc-32b8-e044-0003ba298018,157,721566.77,6182330.51,43.9288720551058,721546.04,6182369.24,210.067
0a3f507b-e5ae-32b8-e044-0003ba298018,157,721634.07,6182067.51,12.942897666423049,721621.88,6182071.86,0.0
0a3f507b-e5c3-32b8-e044-0003ba298018,157,721876.86,6182068.35,32.261934225660326,721870.76,6182036.67,0.0
0a3f507b-f4a1-32b8-e044-0003ba298018,157,721197.0,6182334.11,19.652035518027663,721216.55,6182336.11,0.0
0a3f507c-0ab0-32b8-e044-0003ba298018,157,721892.54,6181635.15,21.864814199819936,721873.28,6181645.5,0.0
0a3f507b-d9ec-32b8-e044-0003ba298018,157,721758.59,6182395.46,52.681085789944575,721789.61,6182438.04,0.0
0a3f507b-debd-32b8-e044-0003ba298018,157,721540.42,6182267.5,15.394352860768103,721525.23,6182265.0,60.038
0a3f507b-d9bf-32b8-e044-0003ba298018,157,722050.93,6181955.92,87.53530544906037,722007.69,6181879.81,55.95
0a3f507b-ed51-32b8-e044-0003ba298018,157,721972.97,6181817.04,17.801587008384484,721971.91,6181799.27,0.0
0a3f507b-de66-32b8-e044-0003ba298018,157,721582.64,6182183.89,23.09546492273517,721569.7,6182203.02,0.0
0a3f507b-ed5b-32b8-e044-0003ba298018,157,721966.3,6181727.79,40.14925777627142,722003.55,6181742.77,45.705
0a3f507b-eba1-32b8-e044-0003ba298018,157,720999.48,6182775.71,41.37463232459524,720958.99,6182784.22,0.0
0a3f507b-e66e-32b8-e044-0003ba298018,157,721327.23,6181961.63,18.520048596068904,721308.72,6181962.24,0.0
0a3f507b-eba8-32b8-e044-0003ba298018,157,720901.7,6182720.8,15.60155440951618,720915.13,6182712.86,0.0
0a3f507b-faf6-32b8-e044-0003ba298018,157,721079.41,6182087.73,12.2746242305399,721067.99,6182083.23,0.0
0a3f507b-d784-32b8-e044-0003ba298018,157,721178.64,6181894.36,32.15139965811304,721204.18,6181913.89,0.0
0a3f507b-d764-32b8-e044-0003ba298018,157,721609.65,6181877.32,20.9799999998118,721629.63,6181883.72,0.0
0a3f507b-de55-32b8-e044-0003ba298018,157,721379.32,6182153.24,17.761759484876908,721395.81,6182159.84,0.0
0a3f507b-dedb-32b8-e044-0003ba298018,157,721372.03,6182471.39,17.602627644495087,721356.24,6182463.61,0.0
0a3f507c-0b4e-32b8-e044-0003ba298018,157,721670.56,6181507.56,42.058322600186784,721695.44,6181473.65,0.0
0a3f507b-dead-32b8-e044-0003ba298018,157,721380.32,6182251.46,20.254641443356498,721360.08,6182250.69,0.0
0a3f507b-d9b2-32b8-e044-0003ba298018,157,722128.47,6181704.29,77.82824680022712,722056.85,6181734.75,544.654
0a3f507b-e59f-32b8-e044-0003ba298018,157,721454.2,6182065.5,16.510245304061375,721437.69,6182065.41,0.0
0a3f507c-0a92-32b8-e044-0003ba298018,157,721554.53,6181668.39,22.09998416299147,721557.71,6181646.52,0.0
0a3f507b-f300-32b8-e044-0003ba298018,157,721392.99,6181758.43,21.142809652380706,721372.21,6181754.53,0.0
0a3f507c-0adf-32b8-e044-0003ba298018,157,721573.11,6182455.2,17.68043268709288,721589.35,6182448.21,0.0
0a3f507b-d997-32b8-e044-0003ba298018,157,722201.61,6181451.96,107.37584691166091,722125.26,6181376.46,311.68899999999996
0a3f507b-d73d-32b8-e044-0003ba298018,157,722069.57,6181898.38,64.6063410201479,722007.69,6181879.81,77.114
0a3f507b-e591-32b8-e044-0003ba298018,157,721337.95,6182063.4,32.309657998749266,721354.21,6182035.48,74.717
0a3f507b-deae-32b8-e044-0003ba298018,157,721377.71,6182299.9,18.783144039254854,721395.88,6182304.66,0.0
0a3f507b-e682-32b8-e044-0003ba298018,157,721598.0,6181949.36,28.17480434681305,721599.4,6181977.5,76.146
0a3f507b-d9e8-32b8-e044-0003ba298018,157,721788.12,6182373.15,64.90710438739707,721789.61,6182438.04,28.165
0a3f507b-ed4f-32b8-e044-0003ba298018,157,721968.94,6181834.96,35.813363428052604,721971.91,6181799.27,0.0
0a3f507b-f321-32b8-e044-0003ba298018,157,721830.13,6181766.4,44.73249378278713,721817.19,6181723.58,0.0
0a3f507b-e5c0-32b8-e044-0003ba298018,157,721881.43,6182051.38,18.172314106898945,721870.76,6182036.67,0.0
0a3f507b-f4a7-32b8-e044-0003ba298018,157,721137.25,6182323.61,56.35466262888359,721190.53,6182305.25,199.48899999999998
0a3f507b-d9c8-32b8-e044-0003ba298018,157,721999.36,6182070.0,78.04039018335423,721942.79,6182016.24,928.9640000000002
0a3f507b-debe-32b8-e044-0003ba298018,157,721588.08,6182305.72,53.47879766748149,721628.05,6182270.19,107.361
0a3f507b-d9ba-32b8-e044-0003ba298018,157,722095.54,6181813.13,65.2844146791692,722031.22,6181801.95,316.358
0a3f507b-e5b7-32b8-e044-0003ba298018,157,721697.68,6182103.15,20.349085974427243,721677.91,6182107.97,0.0
0a3f507b-f4a9-32b8-e044-0003ba298018,157,721252.55,6181766.82,15.6710593133299,721267.85,6181763.43,131.537
0a3f507b-fcac-32b8-e044-0003ba298018,157,721636.82,6182031.51,16.159331669634447,721651.8,6182037.57,0.0
0a3f507b-d992-32b8-e044-0003ba298018,157,722217.43,6181403.0,95.91496494296238,722125.26,6181376.46,226.38600000000002
0a3f507b-d9c2-32b8-e044-0003ba298018,157,722037.76,6181991.74,98.07930923489772,721942.79,6182016.24,608.8520000000001
0a3f507b-e124-32b8-e044-0003ba298018,157,721209.83,6181450.29,20.61448519857504,721229.7,6181444.8,123.12700000000001
0a3f507c-048a-32b8-e044-0003ba298018,157,721226.82,6181484.52,39.82427400442237,721229.7,6181444.8,345.23300000000006
